2022-02-22 13:58:37,4296,8,2022.02.22,180,Crown_23,Bassinedeau,1310,1335,Crown_23,1310,White,True,45.5,74.4,82.2,58.17,82.32,15,2,2,1,5,1,8,1
2022-02-22 14:08:54,4297,8,2022.02.22,180,rockingape,Crown_23,1278,1317,Crown_23,1317,Black,True,15.0,84.56,81.06,72.62,100.0,9,0,0,0,1,0,2,1
2022-02-22 14:11:22,4298,8,2022.02.22,180,Crown_23,safacankok,1317,1319,Crown_23,1317,Draw,False,62.5,76.33,77.27,63.41,88.32,30,5,5,3,4,3,9,1
2022-02-22 14:19:40,4299,8,2022.02.22,180,Pmc52,Crown_23,1338,1326,Crown_23,1326,Black,True,21.0,77.0,71.96,64.78,94.26,10,1,1,0,2,0,4,1
2022-02-22 14:22:27,4300,8,2022.02.22,180,Miserere_Nostrum,Crown_23,1284,1333,Crown_23,1333,Black,True,38.0,76.21,92.28,70.44,65.06,18,1,1,5,2,0,7,2
2022-02-22 14:31:02,4301,8,2022.02.22,180,rhopro,Crown_23,1338,1325,Crown_23,1325,White,False,62.5,78.5,88.18,80.43,66.29,15,4,4,8,4,0,9,2
2022-02-22 15:50:03,4302,8,2022.02.22,180,Crown_23,peatyswalms,1332,1256,Crown_23,1332,White,True,21.5,69.89,82.88,56.56,68.39,6,2,2,4,1,0,5,1
2022-02-22 15:54:02,4303,8,2022.02.22,180,vittore29,Crown_23,1331,1340,Crown_23,1340,Black,True,82.0,74.42,65.42,79.96,78.21,44,3,3,4,3,1,18,0
2022-02-23 11:56:35,4304,8,2022.02.23,180,aivarilves,Crown_23,1338,1332,Crown_23,1332,White,False,44.5,72.59,86.6,70.74,59.57,12,7,7,4,8,0,6,2
2022-02-23 12:01:12,4305,8,2022.02.23,180,Crown_23,ardiloide,1324,1345,Crown_23,1324,Black,False,45.0,72.96,80.91,74.06,63.91,19,3,3,2,2,2,9,2
2022-02-23 18:22:00,4306,8,2022.02.23,60,Crown_23,Ebennyyyyy,1303,1310,Crown_23,1303,Black,False,53.0,75.19,75.62,81.12,68.45,14,2,2,9,2,1,8,2
2022-02-24 05:45:06,4307,8,2022.02.24,60,Crown_23,JayGeeKing,1311,1304,Crown_23,1311,White,True,31.5,72.3,86.17,60.45,70.07,13,2,2,5,0,1,7,1
2022-02-24 05:48:18,4308,8,2022.02.24,60,tailormade,Crown_23,1317,1303,Crown_23,1303,White,False,30.5,67.81,78.0,79.13,46.31,4,0,0,5,2,2,6,2
2022-02-24 05:50:08,4309,8,2022.02.24,60,Crown_23,twmae,1295,1316,Crown_23,1295,Black,False,30.0,79.54,77.71,82.46,78.44,11,2,2,4,2,1,3,0
2022-02-24 08:10:44,4310,8,2022.02.24,180,MathewJW,Crown_23,1319,1316,Crown_23,1316,White,False,32.5,75.38,88.31,66.89,70.48,16,1,1,1,0,1,7,1
2022-02-24 08:15:55,4311,8,2022.02.24,180,Yashkambli,Crown_23,1316,1324,Crown_23,1324,Black,True,34.0,79.94,78.14,64.83,97.01,11,2,2,2,5,1,3,1
2022-02-24 08:23:06,4312,8,2022.02.24,180,Crown_23,RichardG70,1331,1277,Crown_23,1331,White,True,14.5,71.69,99.23,74.41,41.44,7,1,1,0,0,0,4,2
2022-02-24 08:25:15,4313,8,2022.02.24,180,krompz79,Crown_23,1398,1324,Crown_23,1324,White,False,38.5,58.78,77.94,39.09,59.37,12,4,4,3,2,1,13,1
2022-02-24 08:29:36,4314,8,2022.02.24,60,Crown_23,JVera11,1304,1316,Crown_23,1304,White,True,46.5,73.62,62.19,90.32,67.99,20,2,2,5,2,2,8,0
2022-02-24 09:19:10,4315,8,2022.02.24,60,Crown_23,NFJ89,1311,1246,Crown_23,1311,White,True,23.5,72.23,66.77,73.62,76.29,11,1,1,2,0,3,4,0
2022-02-24 09:54:58,4316,8,2022.02.24,60,Josbru,Crown_23,1312,1303,Crown_23,1303,White,False,22.5,67.41,91.1,71.0,36.75,4,1,1,3,0,2,5,2
2022-02-24 12:19:18,4317,8,2022.02.24,60,doodle30m,Crown_23,1323,1295,Crown_23,1295,White,False,32.5,64.73,80.07,72.25,39.58,6,4,4,3,0,0,10,2
2022-02-24 12:21:38,4318,8,2022.02.24,60,Cdavis846,Crown_23,1232,1294,Crown_23,1294,Draw,False,55.5,68.25,63.17,74.93,66.92,15,5,5,7,1,4,12,0
2022-02-24 12:24:05,4319,8,2022.02.24,60,Crown_23,kkkkr,1286,1288,Crown_23,1286,Black,False,40.0,64.51,67.29,56.02,70.0,10,6,6,4,4,1,10,1
2022-02-24 12:26:27,4320,8,2022.02.24,60,Crown_23,Mallyon,1293,1238,Crown_23,1293,White,True,28.5,71.44,87.43,61.39,64.85,10,0,0,2,1,2,6,1
2022-02-24 12:28:13,4321,8,2022.02.24,60,Crown_23,Jainlovy,1286,1328,Crown_23,1286,Black,False,12.0,75.86,99.61,78.9,49.08,4,0,0,0,0,0,3,2
2022-02-24 12:28:52,4322,8,2022.02.24,60,xiechaoying,Crown_23,1213,1293,Crown_23,1293,Black,True,45.0,78.71,74.84,80.85,80.43,12,4,4,2,6,1,5,0
2022-02-24 12:31:21,4323,8,2022.02.24,60,Dandies1983,Crown_23,1303,1285,Crown_23,1285,White,False,37.5,80.47,82.93,85.65,72.64,14,2,2,5,5,0,3,2
2022-02-24 12:33:33,4324,8,2022.02.24,60,Gabangeles,Crown_23,1340,1278,Crown_23,1278,White,False,50.5,58.41,83.44,32.65,59.18,13,2,2,5,2,1,18,1
2022-02-24 12:36:06,4325,8,2022.02.24,60,Crown_23,fb2002ern,1286,1282,Crown_23,1286,White,True,16.5,58.95,68.23,48.79,60.0,5,2,2,2,0,3,4,1
2022-02-24 12:37:28,4326,8,2022.02.24,60,Crown_23,rahul1067,1278,1300,Crown_23,1278,Black,False,43.0,68.15,73.84,75.03,55.18,11,3,3,3,2,1,11,2
2022-02-24 12:39:42,4327,8,2022.02.24,60,Crown_23,Solly-2201,1279,1330,Crown_23,1279,Draw,False,56.5,86.45,81.59,85.31,92.45,29,2,2,2,3,0,6,0
2022-02-24 12:41:50,4328,8,2022.02.24,60,yummyshreddedcheese,Crown_23,1211,1286,Crown_23,1286,Black,True,15.5,76.88,78.84,70.26,81.55,4,1,1,2,0,1,2,1
2022-02-24 12:43:02,4329,8,2022.02.24,60,Crown_23,Panczq,1280,1362,Crown_23,1280,Black,False,24.0,74.37,96.53,68.57,58.01,9,1,1,0,1,1,5,2
2022-02-24 12:44:18,4330,8,2022.02.24,60,Crown_23,bangsticksteve,1270,1215,Crown_23,1270,Black,False,17.5,52.76,99.62,40.38,18.28,7,1,1,0,1,0,8,2
2022-02-24 12:45:55,4331,8,2022.02.24,60,andersmatias,Crown_23,1294,1262,Crown_23,1262,White,False,32.5,76.06,92.05,74.68,60.0,16,1,1,1,1,1,6,2
2022-02-24 14:58:51,4332,8,2022.02.24,60,Crown_23,qACq,1254,1289,Crown_23,1254,Black,False,52.0,68.18,73.35,67.46,63.43,22,4,4,3,2,1,14,2
2022-02-24 16:31:52,4333,8,2022.02.24,60,RaZeeVerma,Crown_23,1214,1261,Crown_23,1261,Black,True,39.0,71.69,78.29,83.57,53.21,13,3,3,3,2,0,9,2
2022-02-24 16:49:02,4334,8,2022.02.24,60,TBYGZ,Crown_23,1270,1261,Crown_23,1261,Draw,False,52.5,76.47,81.38,57.05,90.69,24,2,2,1,2,1,10,1
2022-02-24 16:51:22,4335,8,2022.02.24,60,themooch01,Crown_23,1246,1269,Crown_23,1269,Black,True,52.0,67.11,69.42,62.25,69.53,20,1,1,7,3,3,12,1
